host_t,ms,pitch,roll,yaw,gx,gy,gz,ax,ay,az,kpa,ldeg,rdeg,ldps,rdps,cmd_l,cmd_r
1790064471.989583,2302614.0,73.863,-20.537,89.476,1.065,17.044,-14.005,-0.961,-0.063,0.278,100.763,-56.004,103.524,0.0,0.0,0.0,0.0
1790064471.995046,2302620.0,73.91,-20.911,89.081,1.139,17.202,-14.428,-0.966,-0.071,0.271,100.763,-56.004,103.524,-0.2,0.0,0.0,0.0
1790064472.0001678,2302625.0,73.957,-21.3,88.671,1.257,17.251,-14.721,-0.972,-0.08,0.264,100.763,-56.004,103.536,0.0,0.2,0.0,0.0
1790064472.005273,2302630.0,74.004,-21.7,88.249,1.397,17.204,-14.905,-0.977,-0.089,0.26,100.763,-56.004,103.524,0.0,0.0,0.0,0.0
1790064472.010667,2302636.0,74.049,-22.109,87.818,1.541,17.095,-14.994,-0.982,-0.097,0.258,100.763,-56.004,103.524,0.1,0.0,0.0,0.0
1790064472.0157351,2302641.0,74.092,-22.522,87.382,1.724,16.96,-14.997,-0.985,-0.104,0.257,100.763,-56.004,103.524,0.0,0.0,0.0,0.0
1790064472.020888,2302646.0,74.133,-22.937,86.943,1.921,16.771,-14.922,-0.987,-0.11,0.257,100.763,-56.004,103.524,0.0,-0.2,0.0,0.0
1790064472.026995,2302652.0,74.209,-23.761,86.068,2.35,16.376,-14.664,-0.989,-0.115,0.259,100.763,-56.004,103.524,0.0,0.0,0.0,0.0
1790064472.032207,2302657.0,74.244,-24.165,85.638,2.535,16.168,-14.496,-0.989,-0.114,0.261,100.763,-56.004,103.524,0.0,0.0,0.0,0.0
1790064472.0374038,2302662.0,74.279,-24.562,85.213,2.696,15.936,-14.315,-0.989,-0.112,0.261,100.763,-55.992,103.512,0.4,-0.4,0.0,0.0
1790064472.043178,2302668.0,74.311,-24.952,84.795,2.863,15.675,-14.13,-0.989,-0.109,0.26,100.763,-56.004,103.524,-0.1,0.0,0.0,0.0
1790064472.049682,2302674.0,74.343,-25.334,84.385,3.021,15.384,-13.925,-0.989,-0.106,0.258,100.763,-56.004,103.524,-0.3,0.1,0.0,0.0
1790064472.055146,2302680.0,74.374,-25.709,83.981,3.156,15.068,-13.709,-0.988,-0.104,0.255,100.763,-56.004,103.524,0.0,-0.2,0.0,0.0
1790064472.060244,2302685.0,74.404,-26.077,83.583,3.285,14.716,-13.469,-0.988,-0.104,0.251,100.763,-56.004,103.524,0.1,0.0,0.0,0.0
1790064472.0653281,2302690.0,74.432,-26.438,83.191,3.428,14.289,-13.184,-0.987,-0.104,0.247,100.763,-56.004,103.524,0.0,0.1,0.0,0.0
1790064472.070698,2302696.0,74.459,-26.792,82.807,3.601,13.814,-12.863,-0.987,-0.107,0.243,100.763,-56.004,103.524,0.0,0.0,0.0,0.0
1790064472.075697,2302701.0,74.484,-27.138,82.429,3.789,13.31,-12.479,-0.986,-0.11,0.241,100.763,-56.004,103.524,-0.2,0.0,0.0,0.0
1790064472.080736,2302706.0,74.507,-27.475,82.061,3.949,12.778,-12.051,-0.985,-0.114,0.239,100.763,-56.004,103.524,-0.2,0.1,0.0,0.0
1790064472.086735,2302712.0,74.528,-27.802,81.702,4.102,12.231,-11.603,-0.985,-0.118,0.238,100.763,-56.004,103.524,0.0,-0.3,0.0,0.0
1790064472.092025,2302717.0,74.563,-28.418,81.022,4.406,11.122,-10.558,-0.984,-0.124,0.239,100.763,-56.004,103.524,0.0,0.0,0.0,0.0
1790064472.097225,2302722.0,74.577,-28.705,80.702,4.519,10.577,-10.017,-0.983,-0.126,0.241,100.763,-56.004,103.524,0.0,0.0,0.0,0.0
1790064472.103211,2302728.0,74.59,-28.977,80.398,4.588,10.029,-9.442,-0.982,-0.127,0.243,100.763,-56.004,103.524,-0.1,-0.1,0.0,0.0
1790064472.1096268,2302734.0,74.6,-29.232,80.111,4.609,9.537,-8.854,-0.981,-0.129,0.248,100.763,-56.004,103.524,0.1,0.2,0.0,0.0
1790064472.115187,2302739.0,74.609,-29.471,79.841,4.54,9.094,-8.254,-0.98,-0.13,0.254,100.763,-56.004,103.524,0.1,0.0,0.0,0.0
1790064472.120079,2302745.0,74.615,-29.695,79.587,4.363,8.642,-7.662,-0.979,-0.13,0.258,100.763,-56.004,103.524,0.0,0.0,0.0,0.0
1790064472.125275,2302750.0,74.621,-29.905,79.348,4.135,8.195,-7.064,-0.977,-0.131,0.26,100.763,-56.004,103.524,0.2,0.0,0.0,0.0
1790064472.130601,2302756.0,74.625,-30.103,79.124,3.87,7.808,-6.458,-0.973,-0.132,0.259,100.763,-56.004,103.524,-0.1,0.0,0.0,0.0
1790064472.135648,2302761.0,74.63,-30.29,78.913,3.542,7.432,-5.853,-0.97,-0.133,0.258,100.763,-56.004,103.536,0.0,0.3,0.0,0.0
1790064472.140768,2302766.0,74.634,-30.464,78.716,3.148,7.021,-5.225,-0.968,-0.133,0.256,100.764,-56.004,103.524,-0.1,-0.1,0.0,0.0
1790064472.145877,2302771.0,74.638,-30.627,78.534,2.715,6.602,-4.608,-0.965,-0.133,0.253,100.764,-56.004,103.524,0.0,0.1,0.0,0.0
1790064472.151747,2302777.0,74.643,-30.78,78.365,2.249,6.161,-4.023,-0.962,-0.133,0.249,100.764,-56.004,103.524,0.2,-0.1,0.0,0.0
1790064472.1570728,2302782.0,74.653,-31.057,78.064,1.277,5.175,-2.885,-0.963,-0.133,0.237,100.764,-56.004,103.524,-0.1,-0.1,0.0,0.0
1790064472.1631749,2302788.0,74.658,-31.181,77.931,0.767,4.624,-2.353,-0.965,-0.133,0.231,100.764,-56.004,103.524,-0.2,0.1,0.0,0.0
1790064472.169528,2302794.0,74.663,-31.298,77.811,0.215,3.987,-1.838,-0.968,-0.134,0.223,100.764,-56.004,103.524,0.0,0.2,0.0,0.0
1790064472.175211,2302799.0,74.669,-31.405,77.702,-0.291,3.309,-1.352,-0.973,-0.134,0.214,100.764,-56.004,103.512,0.0,-0.4,0.0,0.0
1790064472.179567,2302804.0,74.674,-31.505,77.605,-0.793,2.59,-0.883,-0.978,-0.134,0.206,100.764,-56.004,103.524,0.1,0.0,0.0,0.0
1790064472.184575,2302809.0,74.679,-31.596,77.519,-1.32,1.753,-0.418,-0.982,-0.136,0.197,100.764,-56.004,103.524,0.0,0.1,0.0,0.0
1790064472.19063,2302816.0,74.683,-31.68,77.444,-1.78,0.872,0.016,-0.986,-0.138,0.188,100.764,-56.004,103.524,0.2,-0.3,0.0,0.0
1790064472.195696,2302821.0,74.685,-31.754,77.381,-2.215,-0.04,0.419,-0.989,-0.14,0.18,100.764,-56.004,103.524,-0.1,0.0,0.0,0.0
1790064472.200675,2302826.0,74.685,-31.819,77.331,-2.629,-1.042,0.809,-0.992,-0.142,0.174,100.763,-56.004,103.524,0.0,0.0,0.0,0.0
1790064472.205875,2302831.0,74.683,-31.872,77.294,-2.999,-2.103,1.162,-0.994,-0.144,0.169,100.763,-56.004,103.524,-0.2,0.0,0.0,0.0
1790064472.2117918,2302837.0,74.677,-31.912,77.273,-3.365,-3.185,1.507,-0.995,-0.146,0.166,100.763,-56.004,103.512,-0.1,-0.3,0.0,0.0
