host_t,ms,pitch,roll,yaw,gx,gy,gz,ax,ay,az,kpa,ldeg,rdeg,ldps,rdps,cmd_l,cmd_r
1790077069.06029,131199.0,56.494,15.191,166.039,0.452,0.668,-2.151,-0.851,0.163,0.528,100.933,-36.228,34.2,0.0,0.0,0.0,0.0
1790077069.070912,131204.0,56.524,15.139,165.989,0.205,0.77,-2.206,-0.85,0.156,0.531,100.933,-36.228,34.188,-0.1,-0.1,0.0,0.0
1790077069.0709991,131209.0,56.539,15.111,165.962,0.095,0.831,-2.168,-0.85,0.152,0.533,100.933,-36.216,34.2,0.1,0.0,0.0,0.0
1790077069.0763881,131215.0,56.539,15.111,165.962,0.095,0.831,-2.168,-0.85,0.152,0.533,100.933,-36.228,34.188,-0.2,-0.1,0.0,0.0
1790077069.088685,131220.0,56.553,15.081,165.935,0.011,0.873,-2.135,-0.851,0.15,0.535,100.933,-36.228,34.2,0.0,0.1,0.0,0.0
1790077069.088778,131226.0,56.584,15.019,165.879,-0.113,1.008,-2.086,-0.853,0.144,0.538,100.933,-36.228,34.188,0.0,0.0,0.0,0.0
1790077069.093785,131232.0,56.599,14.986,165.851,-0.188,1.035,-2.043,-0.854,0.142,0.538,100.933,-36.216,34.2,0.2,0.0,0.0,0.0
1790077069.100672,131238.0,56.615,14.952,165.822,-0.3,1.067,-1.965,-0.855,0.14,0.539,100.933,-36.228,34.2,-0.1,0.1,0.0,0.0
1790077069.105943,131244.0,56.647,14.885,165.766,-0.426,1.171,-1.742,-0.858,0.135,0.539,100.933,-36.216,34.2,0.0,0.1,0.0,0.0
1790077069.111001,131249.0,56.664,14.851,165.739,-0.46,1.185,-1.602,-0.859,0.133,0.54,100.933,-36.228,34.188,0.0,-0.2,0.0,0.0
1790077069.1214468,131255.0,56.68,14.817,165.713,-0.491,1.24,-1.455,-0.86,0.131,0.54,100.933,-36.216,34.2,0.0,0.1,0.0,0.0
1790077069.122356,131261.0,56.696,14.784,165.687,-0.528,1.301,-1.299,-0.861,0.128,0.541,100.933,-36.228,34.188,0.0,-0.2,0.0,0.0
1790077069.127361,131266.0,56.713,14.751,165.663,-0.517,1.377,-1.123,-0.861,0.126,0.541,100.933,-36.228,34.2,-0.1,0.0,0.0,0.0
1790077069.162752,131271.0,56.73,14.719,165.64,-0.481,1.455,-0.92,-0.862,0.124,0.541,100.933,-36.216,34.188,0.0,0.0,0.0,0.0
1790077069.162857,131277.0,56.747,14.689,165.618,-0.471,1.499,-0.705,-0.862,0.122,0.541,100.932,-36.228,34.2,-0.1,0.0,0.0,0.0
1790077069.162892,131283.0,56.763,14.659,165.598,-0.46,1.551,-0.501,-0.862,0.121,0.541,100.932,-36.228,34.2,0.0,0.0,0.0,0.0
1790077069.1629162,131289.0,56.797,14.605,165.563,-0.451,1.677,-0.101,-0.863,0.12,0.541,100.932,-36.228,34.2,-0.1,0.1,0.0,0.0
1790077069.1629372,131295.0,56.814,14.581,165.549,-0.443,1.677,0.11,-0.864,0.12,0.54,100.932,-36.228,34.188,0.0,-0.2,0.0,0.0
1790077069.1629581,131300.0,56.831,14.558,165.537,-0.457,1.663,0.304,-0.865,0.12,0.54,100.932,-36.216,34.2,0.0,0.0,0.0,0.0
1790077069.1675022,131305.0,56.847,14.537,165.526,-0.467,1.651,0.496,-0.867,0.12,0.54,100.932,-36.216,34.2,0.1,0.0,0.0,0.0
1790077069.172396,131311.0,56.864,14.517,165.517,-0.434,1.651,0.666,-0.868,0.12,0.539,100.932,-36.228,34.2,-0.1,0.2,0.0,0.0
1790077069.177943,131316.0,56.88,14.499,165.509,-0.378,1.671,0.802,-0.869,0.12,0.539,100.932,-36.216,34.2,0.1,0.0,0.0,0.0
1790077069.187497,131322.0,56.896,14.482,165.502,-0.338,1.661,0.948,-0.87,0.12,0.539,100.932,-36.228,34.188,-0.2,-0.3,0.0,0.0
1790077069.189446,131328.0,56.912,14.466,165.497,-0.313,1.658,1.096,-0.87,0.121,0.539,100.932,-36.228,34.188,0.0,-0.1,0.0,0.0
1790077069.1957262,131334.0,56.928,14.452,165.494,-0.294,1.661,1.231,-0.871,0.121,0.539,100.932,-36.228,34.2,-0.1,0.4,0.0,0.0
1790077069.2044091,131339.0,56.96,14.427,165.491,-0.243,1.584,1.534,-0.874,0.122,0.539,100.933,-36.228,34.188,-0.1,-0.2,0.0,0.0
1790077069.2070599,131345.0,56.975,14.417,165.491,-0.223,1.536,1.68,-0.876,0.122,0.538,100.933,-36.216,34.2,0.1,0.1,0.0,0.0
1790077069.2114491,131350.0,56.99,14.408,165.493,-0.202,1.477,1.807,-0.878,0.123,0.538,100.933,-36.228,34.2,0.0,0.1,0.0,0.0
1790077069.219123,131356.0,57.005,14.401,165.497,-0.148,1.425,1.937,-0.879,0.123,0.537,100.933,-36.228,34.188,0.0,-0.2,0.0,0.0
1790077069.222445,131361.0,57.019,14.395,165.501,-0.074,1.358,2.068,-0.881,0.123,0.537,100.933,-36.228,34.188,0.1,-0.1,0.0,0.0
1790077069.22869,131367.0,57.034,14.39,165.506,0.002,1.262,2.185,-0.883,0.124,0.536,100.933,-36.228,34.188,0.0,0.0,0.0,0.0
1790077069.2364402,131373.0,57.047,14.387,165.513,0.082,1.159,2.298,-0.884,0.124,0.536,100.933,-36.228,34.2,-0.2,0.0,0.0,0.0
1790077069.239834,131378.0,57.06,14.384,165.52,0.131,1.036,2.438,-0.884,0.123,0.536,100.933,-36.216,34.2,0.2,0.1,0.0,0.0
1790077069.245766,131384.0,57.084,14.381,165.536,0.215,0.896,2.638,-0.884,0.123,0.537,100.933,-36.228,34.2,0.0,0.2,0.0,0.0
1790077069.2578099,131389.0,57.095,14.381,165.545,0.271,0.786,2.715,-0.883,0.123,0.538,100.933,-36.228,34.2,0.0,0.2,0.0,0.0
1790077069.257953,131395.0,57.105,14.381,165.555,0.322,0.707,2.801,-0.882,0.124,0.538,100.932,-36.228,34.188,-0.2,-0.2,0.0,0.0
1790077069.2622468,131401.0,57.115,14.382,165.565,0.345,0.67,2.859,-0.881,0.125,0.538,100.932,-36.228,34.188,-0.3,-0.1,0.0,0.0
1790077069.268107,131406.0,57.124,14.384,165.576,0.365,0.623,2.886,-0.88,0.125,0.538,100.932,-36.216,34.2,0.2,0.1,0.0,0.0
1790077069.2736268,131412.0,57.133,14.386,165.587,0.411,0.555,2.898,-0.878,0.126,0.537,100.932,-36.228,34.2,-0.2,0.2,0.0,0.0
1790077069.278857,131417.0,57.141,14.389,165.597,0.459,0.482,2.911,-0.877,0.126,0.536,100.932,-36.228,34.188,0.0,-0.1,0.0,0.0
1790077069.28571,131423.0,57.149,14.392,165.609,0.548,0.395,2.939,-0.876,0.126,0.534,100.932,-36.228,34.2,0.0,0.0,0.0,0.0
1790077069.2921522,131428.0,57.157,14.396,165.62,0.623,0.316,2.981,-0.876,0.125,0.532,100.932,-36.228,34.2,0.0,0.0,0.0,0.0
1790077069.2953641,131434.0,57.172,14.404,165.643,0.775,0.116,3.066,-0.875,0.124,0.53,100.932,-36.228,34.188,0.0,0.0,0.0,0.0
1790077069.3012831,131440.0,57.178,14.409,165.654,0.863,-0.016,3.107,-0.874,0.123,0.53,100.932,-36.216,34.2,0.3,0.0,0.0,0.0
1790077069.308149,131446.0,57.185,14.413,165.665,0.924,-0.115,3.133,-0.873,0.123,0.529,100.932,-36.228,34.2,-0.2,0.1,0.0,0.0
1790077069.31978,131452.0,57.19,14.418,165.676,0.964,-0.222,3.189,-0.873,0.122,0.528,100.932,-36.228,34.2,0.0,0.0,0.0,0.0
1790077069.319873,131457.0,57.195,14.423,165.687,1.0,-0.337,3.237,-0.872,0.122,0.528,100.932,-36.228,34.2,0.0,0.0,0.0,0.0
1790077069.323978,131462.0,57.199,14.429,165.698,1.032,-0.434,3.263,-0.87,0.122,0.527,100.932,-36.216,34.188,0.2,-0.1,0.0,0.0
1790077069.329419,131468.0,57.203,14.434,165.709,1.073,-0.515,3.297,-0.869,0.121,0.527,100.932,-36.228,34.188,0.0,0.0,0.0,0.0
1790077069.334461,131473.0,57.206,14.439,165.72,1.115,-0.621,3.331,-0.869,0.121,0.526,100.932,-36.228,34.2,0.0,0.0,0.0,0.0
1790077069.340096,131478.0,57.209,14.445,165.731,1.194,-0.723,3.36,-0.868,0.12,0.526,100.932,-36.216,34.188,0.0,0.0,0.0,0.0
1790077069.345579,131484.0,57.213,14.458,165.753,1.331,-0.867,3.463,-0.866,0.12,0.526,100.932,-36.228,34.2,0.0,0.0,0.0,0.0
1790077069.354548,131489.0,57.214,14.465,165.765,1.375,-0.933,3.492,-0.865,0.12,0.526,100.932,-36.216,34.2,0.0,0.0,0.0,0.0
1790077069.3559968,131494.0,57.215,14.473,165.776,1.447,-0.983,3.512,-0.864,0.12,0.527,100.932,-36.228,34.188,0.0,-0.1,0.0,0.0
1790077069.361331,131500.0,57.215,14.48,165.788,1.488,-1.049,3.541,-0.863,0.12,0.527,100.932,-36.228,34.188,-0.2,0.0,0.0,0.0
1790077069.368097,131506.0,57.215,14.488,165.8,1.522,-1.128,3.6,-0.862,0.12,0.526,100.932,-36.228,34.2,-0.2,0.2,0.0,0.0
1790077069.3753679,131512.0,57.215,14.497,165.811,1.606,-1.205,3.666,-0.862,0.119,0.526,100.932,-36.216,34.188,0.2,0.0,0.0,0.0
1790077069.379324,131518.0,57.214,14.506,165.824,1.694,-1.215,3.735,-0.861,0.118,0.526,100.933,-36.228,34.2,-0.1,0.3,0.0,0.0
1790077069.387292,131524.0,57.212,14.525,165.849,1.876,-1.326,3.843,-0.861,0.117,0.525,100.933,-36.216,34.188,0.2,-0.1,0.0,0.0
1790077069.390375,131529.0,57.212,14.525,165.849,1.876,-1.326,3.843,-0.861,0.117,0.525,100.933,-36.228,34.188,0.0,0.0,0.0,0.0
1790077069.396729,131535.0,57.208,14.547,165.875,1.985,-1.525,3.926,-0.862,0.118,0.523,100.933,-36.228,34.2,-0.2,0.0,0.0,0.0
1790077069.402603,131541.0,57.206,14.56,165.889,2.028,-1.679,4.001,-0.863,0.119,0.522,100.933,-36.216,34.2,0.3,0.0,0.0,0.0
1790077069.408109,131546.0,57.203,14.573,165.903,2.051,-1.853,4.041,-0.864,0.121,0.52,100.933,-36.216,34.2,0.0,0.0,0.0,0.0
1790077069.4136992,131552.0,57.2,14.587,165.918,2.039,-2.031,4.059,-0.865,0.123,0.518,100.933,-36.228,34.188,0.0,-0.1,0.0,0.0
1790077069.422195,131557.0,57.196,14.602,165.934,2.032,-2.196,4.095,-0.865,0.125,0.517,100.933,-36.228,34.188,0.0,-0.1,0.0,0.0
1790077069.424911,131563.0,57.191,14.617,165.951,1.994,-2.364,4.102,-0.865,0.128,0.515,100.933,-36.228,34.2,-0.1,0.2,0.0,0.0
1790077069.430562,131569.0,57.179,14.648,165.985,1.893,-2.683,4.086,-0.863,0.131,0.514,100.933,-36.228,34.188,-0.1,-0.2,0.0,0.0
1790077069.435762,131574.0,57.172,14.664,166.001,1.845,-2.851,4.064,-0.862,0.132,0.514,100.933,-36.228,34.2,0.0,0.0,0.0,0.0
1790077069.441637,131580.0,57.164,14.679,166.018,1.77,-3.006,4.043,-0.861,0.134,0.513,100.933,-36.228,34.2,-0.1,0.1,0.0,0.0
1790077069.4554,131586.0,57.155,14.693,166.034,1.654,-3.158,4.024,-0.859,0.135,0.513,100.933,-36.216,34.188,0.1,-0.2,0.0,0.0
1790077069.456225,131592.0,57.145,14.706,166.05,1.507,-3.32,3.975,-0.858,0.135,0.513,100.933,-36.228,34.2,-0.1,0.1,0.0,0.0
1790077069.459239,131597.0,57.135,14.719,166.065,1.373,-3.48,3.928,-0.857,0.137,0.512,100.933,-36.228,34.188,0.0,0.0,0.0,0.0
1790077069.4643111,131603.0,57.124,14.731,166.081,1.254,-3.608,3.891,-0.856,0.139,0.511,100.933,-36.228,34.188,0.0,-0.3,0.0,0.0
1790077069.474642,131608.0,57.113,14.742,166.096,1.131,-3.742,3.801,-0.855,0.141,0.51,100.933,-36.228,34.188,0.0,0.0,0.0,0.0
1790077069.4747121,131613.0,57.1,14.753,166.11,1.014,-3.885,3.688,-0.854,0.143,0.51,100.933,-36.228,34.188,0.0,0.1,0.0,0.0
1790077069.480273,131619.0,57.088,14.763,166.124,0.866,-3.988,3.574,-0.854,0.146,0.51,100.933,-36.228,34.188,0.0,0.0,0.0,0.0
1790077069.4854321,131624.0,57.061,14.78,166.151,0.564,-4.225,3.311,-0.853,0.151,0.51,100.933,-36.228,34.188,0.0,0.0,0.0,0.0
1790077069.490769,131629.0,57.046,14.787,166.163,0.449,-4.371,3.121,-0.853,0.153,0.511,100.933,-36.216,34.2,0.1,0.1,0.0,0.0
1790077069.495828,131634.0,57.032,14.791,166.172,0.333,-4.473,2.898,-0.852,0.154,0.512,100.933,-36.216,34.2,0.0,0.0,0.0,0.0
1790077069.504282,131640.0,57.032,14.791,166.172,0.333,-4.473,2.898,-0.852,0.154,0.512,100.933,-36.228,34.2,-0.1,0.2,0.0,0.0
1790077069.506332,131645.0,57.0,14.793,166.185,0.222,-4.634,2.525,-0.849,0.154,0.514,100.933,-36.228,34.2,0.0,0.1,0.0,0.0
1790077069.511286,131650.0,56.984,14.791,166.189,0.167,-4.682,2.336,-0.847,0.154,0.516,100.933,-36.216,34.2,0.2,0.0,0.0,0.0
1790077069.536097,131656.0,56.968,14.787,166.19,0.124,-4.671,2.139,-0.846,0.153,0.517,100.933,-36.228,34.2,0.0,0.0,0.0,0.0
1790077069.5363011,131661.0,56.952,14.781,166.189,0.086,-4.634,1.956,-0.844,0.152,0.519,100.933,-36.228,34.188,0.0,-0.2,0.0,0.0
1790077069.536339,131667.0,56.935,14.773,166.186,0.065,-4.603,1.768,-0.843,0.151,0.521,100.933,-36.228,34.188,-0.1,0.0,0.0,0.0
1790077069.536361,131673.0,56.919,14.763,166.181,0.088,-4.565,1.569,-0.842,0.15,0.523,100.933,-36.228,34.188,0.0,-0.1,0.0,0.0
1790077069.5423942,131679.0,56.903,14.752,166.174,0.122,-4.554,1.38,-0.841,0.15,0.525,100.933,-36.228,34.2,0.0,0.2,0.0,0.0
1790077069.545418,131684.0,56.87,14.725,166.155,0.19,-4.475,0.994,-0.839,0.15,0.528,100.933,-36.228,34.2,-0.1,0.1,0.0,0.0
1790077069.550998,131689.0,56.854,14.71,166.144,0.251,-4.342,0.821,-0.837,0.15,0.53,100.933,-36.228,34.2,-0.3,0.0,0.0,0.0
1790077069.5565078,131695.0,56.839,14.695,166.131,0.33,-4.186,0.676,-0.836,0.15,0.53,100.933,-36.228,34.2,0.0,0.0,0.0,0.0
1790077069.561548,131700.0,56.839,14.695,166.131,0.33,-4.186,0.676,-0.836,0.15,0.53,100.933,-36.228,34.188,0.0,-0.1,0.0,0.0
1790077069.575305,131706.0,56.811,14.662,166.103,0.434,-3.866,0.316,-0.832,0.15,0.532,100.933,-36.216,34.2,0.2,0.2,0.0,0.0
1790077069.575436,131711.0,56.798,14.645,166.087,0.471,-3.699,0.099,-0.83,0.151,0.532,100.933,-36.228,34.188,-0.1,-0.2,0.0,0.0
1790077069.579167,131718.0,56.785,14.626,166.069,0.507,-3.565,-0.117,-0.828,0.151,0.532,100.933,-36.216,34.2,0.2,0.1,0.0,0.0
1790077069.590573,131723.0,56.774,14.607,166.05,0.557,-3.417,-0.309,-0.827,0.15,0.532,100.933,-36.228,34.188,0.0,0.0,0.0,0.0
1790077069.590773,131729.0,56.755,14.565,166.008,0.742,-3.075,-0.668,-0.827,0.149,0.533,100.933,-36.228,34.2,0.0,0.0,0.0,0.0
1790077069.595346,131734.0,56.755,14.565,166.008,0.742,-3.075,-0.668,-0.827,0.149,0.533,100.933,-36.216,34.188,0.1,0.0,0.0,0.0
1790077069.600988,131739.0,56.738,14.521,165.961,0.885,-2.843,-0.936,-0.828,0.148,0.534,100.933,-36.216,34.2,0.1,0.0,0.0,0.0
1790077069.606421,131745.0,56.731,14.498,165.936,0.961,-2.86,-1.048,-0.829,0.147,0.534,100.933,-36.228,34.2,0.0,0.1,0.0,0.0
1790077069.612136,131750.0,56.723,14.475,165.909,1.063,-2.863,-1.129,-0.83,0.147,0.535,100.933,-36.216,34.188,0.1,-0.1,0.0,0.0
1790077069.620669,131756.0,56.717,14.452,165.883,1.153,-2.741,-1.216,-0.831,0.146,0.535,100.933,-36.228,34.188,0.0,-0.1,0.0,0.0
1790077069.6223109,131761.0,56.711,14.428,165.855,1.238,-2.61,-1.334,-0.832,0.146,0.534,100.932,-36.228,34.188,0.0,0.0,0.0,0.0
1790077069.646215,131766.0,56.706,14.405,165.827,1.333,-2.493,-1.425,-0.833,0.145,0.534,100.932,-36.228,34.188,0.0,0.0,0.0,0.0
1790077069.646292,131772.0,56.702,14.381,165.799,1.414,-2.42,-1.462,-0.835,0.145,0.534,100.932,-36.228,34.2,-0.1,0.0,0.0,0.0
1790077069.6463208,131777.0,56.699,14.359,165.771,1.482,-2.361,-1.477,-0.836,0.145,0.533,100.932,-36.228,34.2,0.0,0.2,0.0,0.0
1790077069.646343,131783.0,56.696,14.336,165.743,1.552,-2.354,-1.488,-0.838,0.144,0.532,100.932,-36.216,34.188,0.2,0.0,0.0,0.0
1790077069.6502259,131788.0,56.693,14.314,165.714,1.594,-2.388,-1.487,-0.839,0.144,0.531,100.932,-36.216,34.188,0.1,0.0,0.0,0.0
1790077069.729986,131794.0,56.689,14.269,165.658,1.692,-2.395,-1.474,-0.842,0.142,0.53,100.932,-36.216,34.2,0.0,0.3,0.0,0.0
1790077069.7327611,131799.0,56.687,14.247,165.629,1.739,-2.404,-1.458,-0.843,0.141,0.529,100.932,-36.228,34.188,-0.3,-0.1,0.0,0.0
1790077069.735338,131805.0,56.685,14.225,165.601,1.786,-2.438,-1.413,-0.844,0.14,0.529,100.932,-36.228,34.188,0.0,-0.1,0.0,0.0
1790077069.737055,131811.0,56.683,14.204,165.573,1.834,-2.481,-1.348,-0.845,0.139,0.529,100.932,-36.228,34.2,0.0,0.3,0.0,0.0
1790077069.737175,131816.0,56.681,14.183,165.545,1.947,-2.554,-1.23,-0.845,0.138,0.528,100.932,-36.228,34.2,-0.1,0.0,0.0,0.0
1790077069.7372081,131821.0,56.678,14.164,165.518,2.061,-2.628,-1.11,-0.846,0.138,0.528,100.932,-36.228,34.188,0.0,-0.3,0.0,0.0
1790077069.7372339,131827.0,56.675,14.145,165.492,2.143,-2.691,-1.017,-0.847,0.137,0.529,100.932,-36.228,34.2,0.1,0.0,0.0,0.0
1790077069.7372549,131833.0,56.672,14.127,165.466,2.223,-2.782,-0.919,-0.847,0.136,0.529,100.932,-36.216,34.2,0.2,0.0,0.0,0.0
1790077069.737275,131839.0,56.663,14.093,165.415,2.339,-2.867,-0.746,-0.848,0.135,0.53,100.932,-36.228,34.188,0.0,-0.1,0.0,0.0
1790077069.7374039,131844.0,56.659,14.077,165.391,2.402,-2.889,-0.648,-0.847,0.135,0.532,100.932,-36.228,34.2,-0.4,0.1,0.0,0.0
1790077069.7374651,131850.0,56.653,14.062,165.367,2.467,-2.937,-0.567,-0.847,0.135,0.533,100.932,-36.216,34.2,0.3,0.2,0.0,0.0
1790077069.737503,131855.0,56.648,14.048,165.344,2.543,-2.961,-0.512,-0.847,0.135,0.535,100.932,-36.216,34.188,0.1,-0.1,0.0,0.0
1790077069.737569,131861.0,56.641,14.035,165.322,2.655,-2.945,-0.442,-0.847,0.135,0.537,100.932,-36.228,34.2,-0.1,0.1,0.0,0.0
1790077069.7376158,131866.0,56.635,14.023,165.3,2.8,-2.891,-0.35,-0.846,0.135,0.538,100.932,-36.228,34.2,0.0,0.0,0.0,0.0
1790077069.737643,131871.0,56.628,14.012,165.279,2.906,-2.83,-0.274,-0.845,0.134,0.54,100.932,-36.228,34.2,-0.2,0.0,0.0,0.0
1790077069.7390919,131877.0,56.622,14.001,165.258,3.02,-2.799,-0.226,-0.844,0.134,0.541,100.932,-36.228,34.2,0.0,0.2,0.0,0.0
1790077069.7737951,131883.0,56.615,13.992,165.237,3.159,-2.73,-0.17,-0.843,0.133,0.542,100.932,-36.228,34.188,-0.1,-0.2,0.0,0.0
1790077069.776609,131888.0,56.608,13.984,165.217,3.283,-2.614,-0.101,-0.843,0.133,0.544,100.932,-36.228,34.2,-0.1,0.1,0.0,0.0
1790077069.7768269,131894.0,56.596,13.969,165.178,3.476,-2.378,0.006,-0.841,0.132,0.545,100.932,-36.228,34.188,0.1,-0.2,0.0,0.0
1790077069.776874,131900.0,56.591,13.964,165.16,3.609,-2.227,0.058,-0.841,0.131,0.545,100.932,-36.228,34.188,0.0,-0.2,0.0,0.0
1790077069.776902,131905.0,56.586,13.96,165.142,3.766,-2.147,0.122,-0.841,0.131,0.545,100.932,-36.228,34.2,0.0,0.3,0.0,0.0
1790077069.776924,131911.0,56.582,13.957,165.125,3.888,-2.045,0.209,-0.841,0.131,0.545,100.932,-36.216,34.188,0.1,0.0,0.0,0.0
1790077069.778534,131916.0,56.578,13.955,165.11,3.997,-1.913,0.3,-0.841,0.131,0.545,100.932,-36.216,34.2,0.1,0.1,0.0,0.0
1790077069.7921169,131921.0,56.574,13.956,165.095,4.081,-1.824,0.365,-0.841,0.131,0.544,100.932,-36.216,34.2,0.0,0.1,0.0,0.0
1790077069.7924259,131927.0,56.571,13.957,165.082,4.146,-1.742,0.437,-0.842,0.132,0.544,100.932,-36.228,34.188,-0.2,-0.1,0.0,0.0
1790077069.795465,131932.0,56.569,13.96,165.069,4.24,-1.648,0.515,-0.843,0.133,0.543,100.932,-36.228,34.188,0.0,0.0,0.0,0.0
1790077069.809387,131938.0,56.567,13.965,165.058,4.36,-1.548,0.586,-0.844,0.134,0.542,100.932,-36.228,34.2,0.0,0.0,0.0,0.0
1790077069.809472,131943.0,56.566,13.971,165.049,4.453,-1.451,0.685,-0.845,0.134,0.542,100.932,-36.216,34.2,0.1,0.0,0.0,0.0
1790077069.811481,131949.0,56.565,13.989,165.034,4.605,-1.307,0.904,-0.847,0.136,0.542,100.932,-36.228,34.2,0.0,0.0,0.0,0.0
1790077069.8202481,131955.0,56.564,13.999,165.027,4.652,-1.309,0.969,-0.848,0.136,0.541,100.932,-36.228,34.2,-0.1,0.2,0.0,0.0
1790077069.822658,131961.0,56.564,14.011,165.022,4.705,-1.279,1.061,-0.849,0.136,0.541,100.932,-36.228,34.188,0.0,-0.3,0.0,0.0
1790077069.828552,131966.0,56.564,14.024,165.018,4.75,-1.208,1.149,-0.85,0.137,0.541,100.932,-36.228,34.188,0.0,0.0,0.0,0.0
1790077069.834352,131972.0,56.564,14.037,165.014,4.789,-1.131,1.233,-0.849,0.136,0.542,100.932,-36.228,34.2,0.0,0.1,0.0,0.0
1790077069.8386261,131977.0,56.565,14.051,165.011,4.842,-1.05,1.321,-0.849,0.136,0.542,100.932,-36.216,34.2,0.1,0.0,0.0,0.0
1790077069.8442838,131983.0,56.565,14.066,165.009,4.883,-0.999,1.394,-0.849,0.135,0.542,100.932,-36.228,34.188,-0.1,-0.1,0.0,0.0
1790077069.887933,131988.0,56.566,14.081,165.007,4.909,-0.974,1.462,-0.848,0.135,0.542,100.932,-36.228,34.188,-0.1,0.0,0.0,0.0
1790077069.888017,131994.0,56.567,14.113,165.005,4.994,-0.852,1.615,-0.847,0.135,0.542,100.932,-36.228,34.188,0.0,-0.2,0.0,0.0
1790077069.888046,131999.0,56.568,14.131,165.005,5.018,-0.832,1.666,-0.847,0.135,0.542,100.932,-36.216,34.2,0.1,0.2,0.0,0.0
1790077069.8880692,132005.0,56.569,14.149,165.006,5.06,-0.808,1.711,-0.846,0.136,0.541,100.932,-36.216,34.2,0.2,0.1,0.0,0.0
1790077069.8880908,132011.0,56.57,14.168,165.007,5.082,-0.733,1.765,-0.845,0.136,0.54,100.932,-36.216,34.2,0.1,0.0,0.0,0.0
1790077069.888211,132017.0,56.572,14.188,165.01,5.045,-0.656,1.82,-0.844,0.137,0.538,100.932,-36.228,34.188,-0.1,0.0,0.0,0.0
1790077069.888355,132023.0,56.574,14.208,165.013,5.037,-0.62,1.858,-0.844,0.137,0.537,100.932,-36.228,34.2,0.0,0.1,0.0,0.0
1790077069.890883,132029.0,56.577,14.251,165.021,5.022,-0.63,1.908,-0.842,0.14,0.535,100.932,-36.228,34.188,-0.1,0.0,0.0,0.0
1790077069.924924,132035.0,56.579,14.273,165.027,4.993,-0.609,1.913,-0.843,0.141,0.534,100.932,-36.216,34.2,0.2,0.0,0.0,0.0
1790077069.9250822,132040.0,56.582,14.296,165.032,4.928,-0.577,1.911,-0.842,0.143,0.533,100.932,-36.228,34.188,0.0,-0.2,0.0,0.0
1790077069.925117,132046.0,56.584,14.319,165.038,4.845,-0.551,1.905,-0.842,0.144,0.533,100.932,-36.216,34.2,0.1,0.2,0.0,0.0
1790077069.925141,132051.0,56.587,14.342,165.045,4.794,-0.536,1.899,-0.842,0.146,0.533,100.932,-36.228,34.188,-0.1,-0.1,0.0,0.0
1790077069.925161,132057.0,56.589,14.365,165.052,4.733,-0.513,1.875,-0.842,0.148,0.533,100.932,-36.228,34.188,0.0,0.0,0.0,0.0
1790077069.9252338,132063.0,56.591,14.388,165.059,4.657,-0.495,1.837,-0.841,0.149,0.534,100.932,-36.228,34.188,0.0,0.0,0.0,0.0
1790077069.930153,132068.0,56.594,14.41,165.065,4.587,-0.464,1.788,-0.84,0.149,0.534,100.933,-36.228,34.2,-0.3,0.1,0.0,0.0
1790077069.93536,132074.0,56.598,14.452,165.077,4.397,-0.412,1.66,-0.839,0.149,0.535,100.933,-36.228,34.188,0.0,-0.1,0.0,0.0
1790077069.9403489,132079.0,56.598,14.452,165.077,4.397,-0.412,1.66,-0.839,0.149,0.535,100.933,-36.228,34.188,0.0,0.0,0.0,0.0
1790077069.946303,132085.0,56.604,14.489,165.086,4.223,-0.336,1.575,-0.837,0.148,0.534,100.933,-36.228,34.188,0.2,-0.1,0.0,0.0
1790077069.9534452,132090.0,56.607,14.506,165.089,4.146,-0.327,1.517,-0.837,0.146,0.534,100.933,-36.228,34.2,-0.1,0.0,0.0,0.0
1790077069.961302,132096.0,56.61,14.521,165.092,4.038,-0.299,1.486,-0.837,0.146,0.533,100.933,-36.228,34.188,0.0,-0.1,0.0,0.0
1790077069.975913,132102.0,56.613,14.536,165.094,3.96,-0.279,1.472,-0.837,0.145,0.533,100.933,-36.228,34.2,0.1,0.2,0.0,0.0
1790077069.976207,132108.0,56.617,14.551,165.096,3.866,-0.29,1.446,-0.837,0.145,0.532,100.933,-36.228,34.2,0.0,0.0,0.0,0.0
1790077069.976251,132114.0,56.625,14.577,165.1,3.654,-0.281,1.394,-0.839,0.146,0.53,100.933,-36.228,34.2,0.0,0.2,0.0,0.0
1790077069.9811368,132119.0,56.625,14.577,165.1,3.654,-0.281,1.394,-0.839,0.146,0.53,100.933,-36.216,34.188,0.2,-0.1,0.0,0.0
1790077069.986356,132125.0,56.634,14.603,165.106,3.395,-0.205,1.365,-0.841,0.148,0.53,100.933,-36.216,34.2,0.3,0.2,0.0,0.0
1790077069.992033,132130.0,56.639,14.615,165.108,3.261,-0.187,1.316,-0.842,0.149,0.529,100.932,-36.228,34.2,0.0,0.0,0.0,0.0
1790077069.997642,132136.0,56.644,14.627,165.11,3.14,-0.213,1.252,-0.842,0.149,0.53,100.932,-36.228,34.188,-0.1,-0.2,0.0,0.0
1790077070.053478,132141.0,56.649,14.637,165.112,3.041,-0.253,1.2,-0.842,0.15,0.53,100.932,-36.228,34.2,0.0,0.0,0.0,0.0
1790077070.053758,132147.0,56.654,14.646,165.113,2.919,-0.261,1.153,-0.842,0.15,0.531,100.932,-36.216,34.188,0.1,0.0,0.0,0.0
