host_t,ms,pitch,roll,yaw,gx,gy,gz,ax,ay,az,kpa,ldeg,rdeg,ldps,rdps,cmd_l,cmd_r
1790064450.7887812,2281414.0,58.068,0.477,114.01,6.123,-12.05,-21.908,-0.857,0.079,0.617,100.758,-18.684,53.088,16.9,0.3,1.0,0.0
1790064450.79507,2281420.0,58.005,0.332,113.801,5.354,-10.324,-21.884,-0.859,0.076,0.611,100.758,-18.588,53.076,15.6,-0.1,1.0,0.0
1790064450.800399,2281425.0,57.951,0.185,113.592,4.654,-8.64,-21.8,-0.862,0.073,0.606,100.758,-18.48,53.076,14.6,-0.2,1.0,0.0
1790064450.806319,2281431.0,57.906,0.035,113.385,4.03,-6.973,-21.618,-0.865,0.069,0.601,100.758,-18.396,53.076,13.5,0.0,1.0,0.0
1790064450.811902,2281437.0,57.844,-0.268,112.975,2.914,-3.766,-21.128,-0.869,0.061,0.594,100.758,-18.324,53.088,12.2,0.1,1.0,0.0
1790064450.817112,2281442.0,57.825,-0.422,112.773,2.49,-2.293,-20.864,-0.871,0.056,0.59,100.758,-18.252,53.088,11.2,0.0,1.0,0.0
1790064450.823254,2281448.0,57.814,-0.576,112.572,2.107,-0.926,-20.585,-0.873,0.05,0.583,100.758,-18.12,53.076,9.6,0.0,1.0,0.0
1790064450.828213,2281453.0,57.811,-0.732,112.373,1.779,0.358,-20.247,-0.876,0.045,0.575,100.758,-18.048,53.076,9.2,0.0,1.0,0.0
1790064450.833227,2281459.0,57.815,-0.887,112.175,1.538,1.496,-19.885,-0.88,0.039,0.566,100.758,-18.0,53.076,8.6,0.0,1.0,0.0
1790064450.8386009,2281464.0,57.826,-1.043,111.979,1.366,2.478,-19.503,-0.885,0.032,0.556,100.758,-17.94,53.076,8.3,-0.1,1.0,0.0
1790064450.8450172,2281470.0,57.844,-1.198,111.785,1.285,3.323,-19.094,-0.889,0.026,0.547,100.758,-17.88,53.076,8.0,-0.1,1.0,0.0
1790064450.851348,2281476.0,57.867,-1.353,111.593,1.249,4.025,-18.686,-0.895,0.019,0.536,100.758,-17.82,53.076,7.9,-0.2,1.0,0.0
1790064450.857044,2281482.0,57.927,-1.66,111.214,1.318,4.785,-17.652,-0.906,0.003,0.51,100.758,-17.76,53.088,7.9,0.2,1.0,0.0
1790064450.862134,2281487.0,57.963,-1.81,111.028,1.355,4.947,-17.061,-0.911,-0.005,0.498,100.758,-17.7,53.076,8.1,0.0,1.0,0.0
1790064450.868226,2281494.0,58.001,-1.96,110.845,1.343,5.048,-16.462,-0.916,-0.014,0.488,100.758,-17.58,53.076,7.8,0.0,1.0,0.0
1790064450.874784,2281499.0,58.041,-2.107,110.666,1.311,5.008,-15.816,-0.921,-0.021,0.479,100.758,-17.52,53.076,7.8,0.0,1.0,0.0
1790064450.879959,2281505.0,58.081,-2.252,110.491,1.29,4.856,-15.12,-0.925,-0.028,0.471,100.758,-17.448,53.076,8.1,-0.1,1.0,0.0
1790064450.88547,2281510.0,58.122,-2.394,110.321,1.223,4.628,-14.36,-0.928,-0.034,0.463,100.758,-17.4,53.076,7.9,-0.1,1.0,0.0
1790064450.890784,2281516.0,58.163,-2.531,110.157,1.091,4.309,-13.541,-0.931,-0.04,0.456,100.758,-17.328,53.076,8.1,-0.1,1.0,0.0
1790064450.8957162,2281521.0,58.203,-2.665,110.0,0.918,3.923,-12.704,-0.933,-0.044,0.451,100.758,-17.268,53.076,8.1,0.0,1.0,0.0
1790064450.900828,2281526.0,58.242,-2.793,109.849,0.698,3.505,-11.823,-0.936,-0.048,0.447,100.758,-17.208,53.088,7.9,0.3,1.0,0.0
1790064450.906923,2281532.0,58.316,-3.036,109.572,0.15,2.455,-9.98,-0.944,-0.056,0.437,100.758,-17.148,53.076,8.0,-0.2,1.0,0.0
1790064450.9133818,2281539.0,58.35,-3.149,109.447,-0.237,1.78,-8.975,-0.949,-0.059,0.432,100.758,-17.004,53.076,8.9,-0.2,1.0,0.0
1790064450.918596,2281544.0,58.382,-3.257,109.331,-0.635,1.081,-7.962,-0.953,-0.062,0.428,100.758,-16.944,53.076,8.7,0.1,1.0,0.0
1790064450.925035,2281550.0,58.411,-3.359,109.224,-1.028,0.274,-6.972,-0.958,-0.063,0.423,100.758,-16.848,53.076,9.6,0.0,1.0,0.0
1790064450.930636,2281555.0,58.437,-3.454,109.127,-1.434,-0.641,-5.97,-0.962,-0.064,0.418,100.758,-16.764,53.076,10.2,0.1,1.0,0.0
1790064450.9357922,2281561.0,58.459,-3.542,109.04,-1.851,-1.654,-4.964,-0.965,-0.064,0.414,100.758,-16.68,53.076,10.9,-0.3,1.0,0.0
1790064450.940885,2281566.0,58.476,-3.622,108.966,-2.252,-2.774,-3.942,-0.966,-0.061,0.414,100.758,-16.572,53.076,11.8,-0.1,1.0,0.0
1790064450.945943,2281571.0,58.487,-3.694,108.903,-2.632,-3.92,-2.955,-0.964,-0.057,0.418,100.758,-16.476,53.076,12.4,0.1,1.0,0.0
1790064450.9520571,2281577.0,58.489,-3.807,108.814,-3.401,-6.194,-1.209,-0.957,-0.041,0.429,100.758,-16.38,53.076,12.4,-0.1,1.0,0.0
1790064450.957133,2281582.0,58.479,-3.85,108.788,-3.866,-7.281,-0.43,-0.952,-0.031,0.439,100.758,-16.272,53.076,12.8,0.0,1.0,0.0
1790064450.963357,2281589.0,58.463,-3.884,108.774,-4.335,-8.261,0.266,-0.946,-0.021,0.449,100.758,-16.068,53.076,13.2,0.0,1.0,0.0
1790064450.968651,2281594.0,58.439,-3.91,108.77,-4.911,-9.195,0.909,-0.941,-0.01,0.461,100.758,-15.972,53.076,13.2,0.1,1.0,0.0
1790064450.97525,2281599.0,58.409,-3.929,108.777,-5.568,-10.047,1.501,-0.935,-0.001,0.473,100.759,-15.876,53.076,13.0,-0.1,1.0,0.0
1790064450.980125,2281605.0,58.372,-3.944,108.792,-6.234,-10.794,2.013,-0.931,0.007,0.485,100.759,-15.78,53.076,12.8,0.1,1.0,0.0
1790064450.985709,2281611.0,58.33,-3.955,108.815,-7.014,-11.412,2.478,-0.927,0.012,0.498,100.759,-15.684,53.076,12.7,0.0,1.0,0.0
1790064450.990925,2281616.0,58.284,-3.966,108.843,-7.934,-11.916,2.943,-0.924,0.016,0.509,100.759,-15.588,53.076,12.7,-0.1,1.0,0.0
1790064450.9973462,2281622.0,58.182,-3.988,108.916,-9.916,-12.796,3.896,-0.925,0.016,0.525,100.759,-15.48,53.076,12.8,0.1,1.0,0.0
1790064451.002252,2281627.0,58.126,-4.002,108.958,-10.967,-13.127,4.374,-0.925,0.014,0.532,100.759,-15.396,53.076,12.6,-0.1,1.0,0.0
1790064451.008299,2281634.0,58.069,-4.018,109.004,-11.99,-13.362,4.822,-0.925,0.011,0.538,100.759,-15.216,53.076,11.9,0.0,1.0,0.0
1790064451.013314,2281639.0,58.01,-4.036,109.054,-13.025,-13.576,5.266,-0.925,0.008,0.543,100.759,-15.144,53.076,10.8,0.0,1.0,0.0
1790064451.018689,2281644.0,57.95,-4.057,109.108,-14.103,-13.708,5.7,-0.926,0.007,0.546,100.759,-15.072,53.076,10.2,0.1,1.0,0.0
1790064451.025066,2281650.0,57.89,-4.08,109.165,-15.198,-13.716,6.102,-0.927,0.007,0.55,100.759,-15.012,53.076,9.5,0.1,1.0,0.0
1790064451.030079,2281655.0,57.831,-4.105,109.226,-16.289,-13.645,6.509,-0.929,0.007,0.555,100.759,-14.952,53.076,8.6,0.0,1.0,0.0
1790064451.035733,2281661.0,57.771,-4.131,109.292,-17.382,-13.503,6.872,-0.93,0.01,0.561,100.759,-14.904,53.076,8.0,0.0,1.0,0.0
1790064451.04084,2281666.0,57.711,-4.159,109.362,-18.421,-13.283,7.143,-0.929,0.013,0.568,100.759,-14.856,53.076,7.1,0.0,1.0,0.0
1790064451.047282,2281672.0,57.594,-4.219,109.51,-20.307,-12.422,7.418,-0.923,0.026,0.586,100.759,-14.82,53.076,6.7,-0.1,1.0,0.0
1790064451.053291,2281679.0,57.538,-4.251,109.589,-21.265,-11.888,7.455,-0.92,0.033,0.591,100.759,-14.748,53.076,5.1,0.0,1.0,0.0
1790064451.058631,2281684.0,57.483,-4.287,109.669,-22.306,-11.322,7.41,-0.918,0.04,0.595,100.759,-14.724,53.076,4.4,0.0,1.0,0.0
1790064451.065613,2281690.0,57.431,-4.326,109.749,-23.329,-10.666,7.291,-0.914,0.045,0.601,100.759,-14.724,53.076,3.0,0.0,1.0,0.0
1790064451.070878,2281696.0,57.381,-4.371,109.828,-24.348,-9.91,7.067,-0.911,0.048,0.608,100.759,-14.724,53.076,1.9,0.0,1.0,0.0
1790064451.077295,2281702.0,57.292,-4.488,109.975,-26.513,-8.03,6.441,-0.906,0.045,0.617,100.759,-14.724,53.076,1.1,0.0,1.0,0.0
1790064451.083522,2281709.0,57.254,-4.561,110.041,-27.578,-7.146,6.126,-0.906,0.039,0.616,100.759,-14.724,53.088,0.5,0.3,1.0,0.0
1790064451.088618,2281714.0,57.22,-4.645,110.102,-28.61,-6.385,5.809,-0.907,0.032,0.613,100.759,-14.724,53.076,0.3,-0.1,1.0,0.0
1790064451.0946019,2281719.0,57.19,-4.739,110.157,-29.55,-5.707,5.475,-0.906,0.025,0.61,100.759,-14.724,53.064,0.0,-0.5,1.0,0.0
1790064451.100508,2281725.0,57.163,-4.842,110.206,-30.404,-5.118,5.147,-0.906,0.018,0.606,100.758,-14.724,53.076,0.0,0.0,1.0,0.0
1790064451.105812,2281731.0,57.14,-4.955,110.25,-31.143,-4.616,4.794,-0.904,0.011,0.602,100.758,-14.724,53.076,0.0,0.0,1.0,0.0
1790064451.1122491,2281737.0,57.101,-5.203,110.322,-32.33,-3.867,3.962,-0.905,0.003,0.59,100.758,-14.724,53.076,0.1,0.1,1.0,0.0
1790064451.118277,2281744.0,57.085,-5.337,110.351,-32.815,-3.596,3.538,-0.905,0.001,0.586,100.758,-14.724,53.076,0.0,0.1,1.0,0.0
1790064451.1232798,2281749.0,57.07,-5.477,110.376,-33.275,-3.372,3.107,-0.904,0.0,0.583,100.758,-14.724,53.076,0.0,0.0,1.0,0.0
1790064451.128611,2281754.0,57.056,-5.622,110.396,-33.667,-3.157,2.638,-0.902,-0.0,0.581,100.758,-14.724,53.076,0.0,0.0,1.0,0.0
1790064451.135036,2281760.0,57.043,-5.772,110.413,-33.935,-3.0,2.172,-0.9,-0.001,0.581,100.758,-14.724,53.076,0.0,0.0,1.0,0.0
1790064451.140105,2281765.0,57.03,-5.927,110.425,-34.089,-2.827,1.708,-0.898,-0.004,0.585,100.758,-14.724,53.076,0.1,0.0,1.0,0.0
1790064451.145657,2281770.0,57.016,-6.087,110.432,-34.148,-2.517,1.232,-0.896,-0.009,0.592,100.758,-14.724,53.076,0.2,0.1,1.0,0.0
1790064451.150848,2281776.0,57.003,-6.253,110.432,-34.189,-2.096,0.793,-0.894,-0.015,0.598,100.758,-14.724,53.076,0.2,0.1,1.0,0.0
1790064451.1568398,2281782.0,56.991,-6.424,110.427,-34.283,-1.61,0.398,-0.895,-0.022,0.601,100.758,-14.724,53.076,0.0,0.2,1.0,0.0
1790064451.1633651,2281789.0,56.973,-6.785,110.401,-34.524,-0.625,-0.247,-0.898,-0.04,0.608,100.759,-14.724,53.076,0.0,0.0,1.0,0.0
1790064451.16861,2281794.0,56.966,-6.974,110.379,-34.646,-0.086,-0.448,-0.9,-0.05,0.612,100.759,-14.724,53.076,0.0,0.0,1.0,0.0
1790064451.173635,2281799.0,56.962,-7.169,110.353,-34.72,0.555,-0.579,-0.901,-0.062,0.615,100.759,-14.724,53.076,-0.1,-0.2,1.0,0.0
1790064451.180058,2281805.0,56.961,-7.369,110.322,-34.739,1.342,-0.621,-0.9,-0.074,0.618,100.759,-14.712,53.088,0.2,0.2,1.0,0.0
1790064451.1850932,2281810.0,56.964,-7.573,110.289,-34.764,2.36,-0.506,-0.898,-0.086,0.62,100.759,-14.712,53.088,0.3,0.1,1.0,0.0
1790064451.190679,2281815.0,56.973,-7.779,110.253,-34.867,3.506,-0.238,-0.899,-0.096,0.619,100.759,-14.7,53.088,0.7,0.5,1.0,0.0
1790064451.195885,2281821.0,56.989,-7.987,110.217,-35.05,4.685,0.104,-0.902,-0.104,0.616,100.759,-14.7,53.088,0.7,0.2,1.0,0.0
1790064451.202074,2281827.0,57.039,-8.405,110.149,-35.544,7.1,0.942,-0.904,-0.111,0.611,100.759,-14.676,53.088,1.4,0.0,1.0,0.0
1790064451.2083688,2281834.0,57.074,-8.613,110.119,-35.77,8.226,1.365,-0.902,-0.111,0.606,100.759,-14.664,53.076,0.9,-0.3,1.0,0.0
1790064451.2136178,2281839.0,57.114,-8.818,110.092,-35.927,9.449,1.748,-0.899,-0.108,0.606,100.759,-14.664,53.076,0.8,-0.1,1.0,0.0
1790064451.218873,2281844.0,57.161,-9.02,110.067,-35.981,10.756,2.075,-0.894,-0.104,0.607,100.758,-14.664,53.088,0.5,0.2,1.0,0.0
1790064451.2250931,2281850.0,57.213,-9.22,110.045,-35.947,12.037,2.319,-0.89,-0.099,0.608,100.758,-14.652,53.088,0.6,-0.1,1.0,0.0
1790064451.230134,2281855.0,57.27,-9.416,110.025,-35.876,13.316,2.476,-0.885,-0.093,0.609,100.758,-14.64,53.088,0.8,0.1,1.0,0.0
1790064451.235662,2281860.0,57.333,-9.609,110.007,-35.813,14.611,2.623,-0.88,-0.086,0.61,100.758,-14.64,53.088,0.9,0.1,1.0,0.0
1790064451.24083,2281866.0,57.401,-9.8,109.99,-35.779,15.869,2.732,-0.875,-0.08,0.614,100.758,-14.628,53.088,0.8,-0.1,1.0,0.0
1790064451.2458088,2281871.0,57.473,-9.99,109.974,-35.726,17.136,2.773,-0.868,-0.076,0.62,100.758,-14.628,53.088,0.7,0.1,1.0,0.0
1790064451.250904,2281876.0,57.55,-10.179,109.957,-35.6,18.517,2.79,-0.861,-0.071,0.627,100.758,-14.616,53.088,0.6,0.0,1.0,0.0
1790064451.257,2281882.0,57.717,-10.552,109.921,-35.121,21.259,2.811,-0.85,-0.066,0.639,100.758,-14.628,53.088,0.2,0.0,1.0,0.0
1790064451.262215,2281887.0,57.807,-10.738,109.901,-34.675,22.626,2.863,-0.847,-0.069,0.65,100.758,-14.616,53.088,0.4,0.0,1.0,0.0
1790064451.2684941,2281894.0,57.901,-10.923,109.878,-34.219,24.17,2.974,-0.846,-0.073,0.662,100.758,-14.592,53.088,1.5,0.3,0.98,0.0
1790064451.273664,2281899.0,58.004,-11.109,109.853,-33.794,25.81,3.218,-0.851,-0.078,0.667,100.758,-14.556,53.088,2.7,0.0,0.96,0.0
1790064451.2788029,2281904.0,58.114,-11.296,109.825,-33.378,27.271,3.559,-0.857,-0.086,0.664,100.758,-14.508,53.088,3.7,0.0,0.94,0.0
1790064451.28452,2281909.0,58.232,-11.483,109.795,-32.976,28.653,3.928,-0.861,-0.093,0.657,100.758,-14.46,53.088,5.1,-0.1,0.9199999999999999,0.0
1790064451.29039,2281915.0,58.359,-11.67,109.763,-32.538,30.018,4.33,-0.863,-0.099,0.645,100.758,-14.4,53.088,6.2,0.1,0.8999999999999999,0.0
1790064451.295875,2281921.0,58.494,-11.858,109.729,-32.034,31.212,4.719,-0.866,-0.107,0.63,100.758,-14.34,53.088,7.1,0.0,0.8599999999999999,0.0
1790064451.3011441,2281926.0,58.636,-12.045,109.692,-31.465,32.277,5.105,-0.869,-0.113,0.616,100.758,-14.28,53.076,7.8,-0.3,0.8399999999999999,0.0
1790064451.30719,2281932.0,58.941,-12.415,109.616,-30.165,34.306,5.959,-0.875,-0.122,0.592,100.758,-14.22,53.088,8.2,0.1,0.8199999999999998,0.0
1790064451.312157,2281937.0,59.104,-12.596,109.578,-29.586,35.218,6.445,-0.881,-0.124,0.58,100.758,-14.148,53.088,8.7,0.1,0.7999999999999998,0.0
1790064451.318418,2281944.0,59.273,-12.774,109.541,-29.082,36.083,6.971,-0.887,-0.127,0.57,100.758,-14.028,53.088,9.0,0.0,0.7799999999999998,0.0
1790064451.324773,2281949.0,59.449,-12.95,109.505,-28.672,37.001,7.515,-0.893,-0.13,0.562,100.758,-13.98,53.088,8.8,-0.1,0.7599999999999998,0.0
1790064451.330632,2281955.0,59.63,-13.124,109.469,-28.354,37.934,8.084,-0.898,-0.134,0.555,100.758,-13.932,53.088,7.9,0.0,0.7399999999999998,0.0
1790064451.336016,2281961.0,59.817,-13.297,109.434,-28.103,38.849,8.737,-0.901,-0.14,0.547,100.758,-13.896,53.088,7.3,0.0,0.6999999999999997,0.0
1790064451.340883,2281966.0,60.011,-13.469,109.4,-27.879,39.784,9.527,-0.905,-0.147,0.537,100.758,-13.86,53.088,6.4,0.0,0.6999999999999997,0.0
1790064451.3467488,2281972.0,60.211,-13.639,109.368,-27.648,40.685,10.374,-0.909,-0.155,0.526,100.758,-13.836,53.088,5.6,0.0,0.6599999999999997,0.0
1790064451.352208,2281977.0,60.631,-13.975,109.309,-27.253,42.175,12.273,-0.921,-0.172,0.499,100.758,-13.824,53.088,4.6,-0.1,0.6399999999999997,0.0
1790064451.3571541,2281982.0,60.85,-14.138,109.285,-27.085,42.739,13.364,-0.926,-0.18,0.483,100.758,-13.812,53.088,3.9,0.1,0.6199999999999997,0.0
1790064451.3635142,2281989.0,61.075,-14.296,109.267,-26.963,43.164,14.522,-0.93,-0.187,0.467,100.758,-13.8,53.088,2.1,0.2,0.5999999999999996,0.0
1790064451.36866,2281994.0,61.304,-14.449,109.256,-26.78,43.476,15.759,-0.934,-0.192,0.452,100.758,-13.8,53.088,1.2,-0.1,0.5799999999999996,0.0
1790064451.373672,2281999.0,61.538,-14.593,109.254,-26.558,43.664,17.044,-0.937,-0.196,0.437,100.758,-13.8,53.088,0.7,0.0,0.5599999999999996,0.0
1790064451.3800519,2282005.0,61.776,-14.727,109.262,-26.297,43.704,18.352,-0.939,-0.197,0.421,100.758,-13.8,53.088,0.2,0.0,0.5399999999999996,0.0
1790064451.385122,2282010.0,62.017,-14.849,109.281,-25.996,43.555,19.644,-0.94,-0.196,0.406,100.758,-13.8,53.088,0.2,-0.3,0.5199999999999996,0.0
1790064451.390663,2282015.0,62.259,-14.957,109.314,-25.654,43.213,20.913,-0.94,-0.193,0.393,100.758,-13.8,53.088,0.1,0.0,0.49999999999999956,0.0
1790064451.3959198,2282021.0,62.502,-15.05,109.362,-25.223,42.787,22.155,-0.937,-0.188,0.383,100.758,-13.8,53.088,0.0,0.0,0.4599999999999995,0.0
1790064451.400862,2282026.0,62.745,-15.126,109.426,-24.776,42.298,23.337,-0.933,-0.181,0.376,100.758,-13.8,53.088,0.1,0.0,0.4399999999999995,0.0
1790064451.405963,2282031.0,62.986,-15.185,109.504,-24.325,41.763,24.395,-0.928,-0.174,0.37,100.758,-13.8,53.088,0.1,0.0,0.4199999999999995,0.0
1790064451.412152,2282037.0,63.463,-15.254,109.707,-23.425,40.515,26.286,-0.917,-0.158,0.362,100.758,-13.812,53.088,-0.2,0.0,0.39999999999999947,0.0
1790064451.417192,2282042.0,63.698,-15.264,109.831,-23.054,39.819,27.112,-0.912,-0.151,0.359,100.758,-13.8,53.088,0.1,-0.1,0.37999999999999945,0.0
1790064451.423379,2282049.0,63.93,-15.259,109.969,-22.691,39.095,27.924,-0.91,-0.146,0.355,100.758,-13.8,53.088,0.0,0.0,0.35999999999999943,0.0
1790064451.4286878,2282054.0,64.159,-15.241,110.119,-22.294,38.344,28.71,-0.908,-0.144,0.351,100.758,-13.812,53.088,-0.5,0.1,0.3399999999999994,0.0
1790064451.4335942,2282059.0,64.386,-15.209,110.281,-21.875,37.555,29.471,-0.908,-0.145,0.345,100.758,-13.8,53.088,0.0,0.0,0.3199999999999994,0.0
1790064451.440133,2282065.0,64.61,-15.166,110.454,-21.419,36.642,30.198,-0.907,-0.146,0.339,100.758,-13.812,53.088,-0.3,-0.1,0.2999999999999994,0.0
1790064451.445271,2282070.0,64.83,-15.109,110.638,-20.896,35.63,30.917,-0.908,-0.147,0.331,100.758,-13.812,53.088,0.0,0.0,0.27999999999999936,0.0
1790064451.450621,2282075.0,65.047,-15.038,110.835,-20.349,34.525,31.659,-0.908,-0.147,0.322,100.758,-13.812,53.088,-0.4,0.0,0.25999999999999934,0.0
1790064451.45581,2282081.0,65.26,-14.951,111.047,-19.796,33.303,32.39,-0.909,-0.144,0.312,100.758,-13.812,53.088,0.0,0.0,0.21999999999999936,0.0
1790064451.461741,2282087.0,65.469,-14.846,111.274,-19.186,31.974,33.094,-0.911,-0.14,0.303,100.757,-13.812,53.088,0.0,0.0,0.19999999999999937,0.0
1790064451.46777,2282093.0,65.874,-14.576,111.781,-17.865,29.199,34.428,-0.917,-0.126,0.288,100.757,-13.824,53.088,-0.6,-0.2,0.17999999999999938,0.0
1790064451.474729,2282099.0,66.068,-14.41,112.061,-17.144,27.719,34.992,-0.92,-0.116,0.281,100.757,-13.824,53.088,-0.4,0.3,0.1599999999999994,0.0
1790064451.479964,2282105.0,66.257,-14.221,112.361,-16.345,26.186,35.511,-0.922,-0.106,0.275,100.757,-13.824,53.088,-0.3,0.1,0.1399999999999994,0.0
1790064451.4858398,2282111.0,66.439,-14.01,112.678,-15.471,24.637,35.932,-0.923,-0.096,0.27,100.757,-13.824,53.088,-0.2,-0.2,0.0999999999999994,0.0
1790064451.490876,2282116.0,66.615,-13.777,113.013,-14.562,23.073,36.239,-0.922,-0.085,0.267,100.757,-13.836,53.088,-0.9,0.2,0.07999999999999939,0.0
1790064451.4972339,2282122.0,66.941,-13.246,113.733,-12.646,19.837,36.683,-0.916,-0.064,0.264,100.757,-13.836,53.088,-1.0,0.0,0.05999999999999939,0.0
1790064451.502385,2282127.0,67.092,-12.952,114.116,-11.721,18.323,36.761,-0.911,-0.055,0.266,100.757,-13.848,53.088,-1.1,-0.1,0.03999999999999938,0.0
1790064451.507761,2282133.0,67.233,-12.638,114.512,-10.774,16.824,36.765,-0.905,-0.045,0.269,100.757,-13.86,53.088,-1.2,0.0,0.019999999999999383,0.0
1790064451.513272,2282138.0,67.364,-12.308,114.92,-9.841,15.403,36.712,-0.899,-0.037,0.275,100.757,-13.872,53.088,-1.6,0.0,0.0,0.0
1790064451.519637,2282144.0,67.486,-11.962,115.34,-8.92,14.076,36.584,-0.893,-0.03,0.283,100.757,-13.896,53.088,-1.8,0.0,0.0,0.0
1790064451.52476,2282150.0,67.599,-11.603,115.768,-8.038,12.868,36.433,-0.888,-0.023,0.291,100.757,-13.908,53.088,-2.4,0.0,0.0,0.0
1790064451.5300832,2282155.0,67.703,-11.232,116.203,-7.194,11.777,36.25,-0.885,-0.018,0.298,100.757,-13.944,53.088,-3.2,0.0,0.0,0.0
1790064451.535989,2282161.0,67.8,-10.852,116.643,-6.412,10.762,36.024,-0.882,-0.014,0.303,100.757,-13.98,53.088,-4.4,0.1,0.0,0.0
1790064451.54078,2282166.0,67.89,-10.465,117.087,-5.722,9.843,35.752,-0.881,-0.011,0.305,100.757,-14.028,53.088,-5.6,0.0,0.0,0.0
1790064451.546936,2282172.0,68.055,-9.681,117.975,-4.628,8.219,35.175,-0.884,-0.01,0.301,100.757,-14.088,53.088,-7.0,0.2,0.0,0.0
1790064451.552342,2282177.0,68.13,-9.288,118.417,-4.221,7.435,34.895,-0.888,-0.011,0.296,100.757,-14.16,53.088,-8.9,-0.1,0.0,0.0
1790064451.5581949,2282183.0,68.203,-8.897,118.855,-3.917,6.714,34.614,-0.894,-0.014,0.291,100.757,-14.328,53.088,-12.3,0.0,0.0,0.0
1790064451.563519,2282189.0,68.272,-8.509,119.29,-3.679,6.026,34.349,-0.902,-0.018,0.285,100.757,-14.424,53.088,-13.3,0.0,0.0,0.0
1790064451.568682,2282194.0,68.338,-8.124,119.721,-3.505,5.339,34.102,-0.908,-0.022,0.281,100.757,-14.52,53.088,-14.3,0.0,0.0,0.0
1790064451.573639,2282199.0,68.4,-7.742,120.149,-3.413,4.672,33.862,-0.912,-0.026,0.277,100.757,-14.616,53.088,-15.1,-0.1,0.0,0.0
1790064451.5796218,2282204.0,68.458,-7.362,120.573,-3.351,4.006,33.632,-0.914,-0.028,0.275,100.757,-14.724,53.088,-16.4,0.0,0.0,0.0
1790064451.5848498,2282210.0,68.511,-6.986,120.996,-3.327,3.295,33.436,-0.916,-0.031,0.273,100.758,-14.844,53.088,-18.1,-0.2,0.0,0.0
1790064451.590102,2282215.0,68.56,-6.612,121.415,-3.354,2.579,33.224,-0.914,-0.034,0.273,100.758,-14.976,53.088,-19.3,0.0,0.0,0.0
1790064451.595743,2282221.0,68.603,-6.242,121.83,-3.343,1.921,32.967,-0.91,-0.037,0.277,100.758,-15.12,53.088,-20.9,0.0,0.0,0.0
1790064451.600735,2282226.0,68.64,-5.875,122.242,-3.307,1.414,32.731,-0.904,-0.04,0.285,100.758,-15.264,53.088,-22.4,0.0,0.0,0.0
1790064451.607326,2282232.0,68.702,-5.152,123.055,-3.398,0.734,32.188,-0.902,-0.041,0.293,100.758,-15.432,53.1,-24.1,0.4,0.0,0.0
1790064451.6122298,2282237.0,68.728,-4.797,123.457,-3.592,0.443,31.919,-0.905,-0.04,0.296,100.758,-15.6,53.088,-26.1,0.0,0.0,0.0
1790064451.617583,2282243.0,68.752,-4.446,123.855,-3.862,0.226,31.618,-0.907,-0.039,0.298,100.758,-15.768,53.088,-26.9,-0.1,0.0,0.0
1790064451.623487,2282249.0,68.775,-4.102,124.248,-4.182,0.12,31.261,-0.91,-0.039,0.299,100.758,-16.128,53.088,-29.2,0.0,0.0,0.0
1790064451.628611,2282254.0,68.796,-3.765,124.634,-4.524,0.015,30.85,-0.916,-0.039,0.299,100.758,-16.332,53.088,-30.7,0.0,0.0,0.0
1790064451.633659,2282259.0,68.817,-3.436,125.014,-4.823,-0.138,30.396,-0.922,-0.038,0.296,100.758,-16.548,53.088,-32.9,0.0,0.0,0.0
1790064451.6401348,2282265.0,68.836,-3.114,125.387,-5.065,-0.229,29.884,-0.925,-0.038,0.297,100.758,-16.776,53.088,-34.7,-0.2,0.0,0.0
1790064451.645849,2282271.0,68.854,-2.801,125.753,-5.301,-0.156,29.338,-0.928,-0.037,0.302,100.758,-17.004,53.088,-36.4,0.2,0.0,0.0
1790064451.650846,2282276.0,68.872,-2.498,126.11,-5.634,0.046,28.724,-0.933,-0.035,0.306,100.758,-17.244,53.1,-38.0,0.4,0.0,0.0
1790064451.657716,2282283.0,68.907,-1.925,126.795,-6.579,0.594,27.337,-0.944,-0.032,0.314,100.758,-17.496,53.1,-39.8,0.4,0.0,0.0
1790064451.663388,2282289.0,68.924,-1.655,127.124,-7.103,1.048,26.63,-0.947,-0.031,0.325,100.758,-18.048,53.1,-43.4,0.2,0.0,0.0
1790064451.6686232,2282294.0,68.941,-1.398,127.442,-7.632,1.68,25.883,-0.947,-0.03,0.337,100.758,-18.048,53.1,-43.4,0.2,0.0,0.0
1790064451.6746209,2282299.0,68.959,-1.154,127.748,-8.146,2.478,25.088,-0.946,-0.029,0.348,100.758,-18.648,53.1,-48.0,0.0,0.0,0.0
1790064451.67997,2282305.0,68.978,-0.924,128.043,-8.686,3.433,24.25,-0.944,-0.028,0.359,100.758,-18.972,53.1,-50.7,0.0,0.0,0.0
1790064451.685497,2282310.0,69.001,-0.708,128.326,-9.26,4.536,23.334,-0.942,-0.026,0.367,100.758,-19.296,53.1,-51.9,0.1,0.0,0.0
1790064451.690798,2282316.0,69.027,-0.507,128.595,-9.847,5.733,22.396,-0.941,-0.024,0.374,100.758,-19.632,53.1,-53.9,0.0,0.0,0.0
1790064451.695767,2282321.0,69.058,-0.319,128.854,-10.423,7.011,21.467,-0.941,-0.021,0.379,100.758,-19.98,53.1,-56.1,0.1,0.0,0.0
